        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
   1.663494,   0.143164, 207.484593
   1.663494,   0.143168, 207.489237
   1.663339,   0.143171, 207.493881
   1.663339,   0.143174, 207.498524
   1.663184,   0.143177, 207.503168
   1.663184,    0.14318, 207.507812
   1.663184,   0.143184, 207.512456
   1.663028,   0.143187,   207.5171
   1.663028,    0.14319, 207.521743
   1.663028,   0.143193, 207.526387
   1.663028,   0.143196, 207.531031
   1.662873,     0.1432, 207.535675
   1.662717,   0.143203, 207.540319
   1.662717,   0.143206, 207.544963
   1.662562,   0.143209, 207.549606
   1.662562,   0.143212,  207.55425
   1.662562,   0.143216, 207.558894
   1.662407,   0.143219, 207.563538
   1.662407,   0.143222, 207.568182
   1.662407,   0.143225, 207.572825
   1.662407,   0.143228, 207.577469
   1.662251,   0.143232, 207.582113
   1.662251,   0.143235, 207.586757
   1.662096,   0.143238, 207.591401
   1.662096,   0.143241, 207.596044
    1.66194,   0.143244, 207.600688
   1.661785,   0.143248, 207.605332
   1.661785,   0.143251, 207.609976
   1.661785,   0.143254,  207.61462
   1.661785,   0.143257, 207.619263
    1.66163,    0.14326, 207.623907
    1.66163,   0.143264, 207.628551
   1.661474,   0.143267, 207.633195
   1.661474,    0.14327, 207.637839
   1.661474,   0.143273, 207.642483
   1.661319,   0.143277, 207.647126
   1.661319,    0.14328,  207.65177
   1.661319,   0.143283, 207.656414
   1.661319,   0.143286, 207.661058
   1.661163,   0.143289, 207.665702
   1.661163,   0.143293, 207.670345
   1.661008,   0.143296, 207.674989
   1.661008,   0.143299, 207.679633
   1.661008,   0.143302, 207.684277
   1.661008,   0.143305, 207.688921
   1.660852,   0.143309, 207.693564
   1.660697,   0.143312, 207.698208
   1.660697,   0.143315, 207.702852
   1.660697,   0.143318, 207.707496
   1.660697,   0.143321,  207.71214
   1.660542,   0.143325, 207.716783
   1.660542,   0.143328, 207.721427
   1.660386,   0.143331, 207.726071
   1.660386,   0.143334, 207.730715
   1.660386,   0.143337, 207.735359
   1.660231,   0.143341, 207.740002
   1.660231,   0.143344, 207.744646
   1.660075,   0.143347,  207.74929
   1.660075,    0.14335, 207.753934
   1.660075,   0.143353, 207.758578
    1.65992,   0.143357, 207.763222
    1.65992,    0.14336, 207.767865
   1.659765,   0.143363, 207.772509
   1.659765,   0.143366, 207.777153
   1.659609,   0.143369, 207.781797
   1.659609,   0.143373, 207.786441
   1.659609,   0.143376, 207.791084
   1.659609,   0.143379, 207.795728
   1.659454,   0.143382, 207.800372
   1.659454,   0.143385, 207.805016
   1.659298,   0.143389,  207.80966
   1.659298,   0.143392, 207.814303
   1.659143,   0.143395, 207.818947
   1.659143,   0.143398, 207.823591
   1.658988,   0.143401, 207.828235
   1.658988,   0.143405, 207.832879
   1.658988,   0.143408, 207.837522
   1.658832,   0.143411, 207.842166
   1.658832,   0.143414,  207.84681
   1.658832,   0.143418, 207.851454
   1.658677,   0.143421, 207.856098
   1.658677,   0.143424, 207.860742
   1.658521,   0.143427, 207.865385
   1.658521,    0.14343, 207.870029
   1.658521,   0.143434, 207.874673
   1.658366,   0.143437, 207.879317
   1.658366,    0.14344, 207.883961
   1.658211,   0.143443, 207.888604
   1.658211,   0.143446, 207.893248
   1.658211,    0.14345, 207.897892
   1.658055,   0.143453, 207.902536
   1.658055,   0.143456,  207.90718
     1.6579,   0.143459, 207.911823
     1.6579,   0.143462, 207.916467
     1.6579,   0.143466, 207.921111
   1.657744,   0.143469, 207.925755
   1.657744,   0.143472, 207.930399
   1.657589,   0.143475, 207.935042
   1.657589,   0.143478, 207.939686
   1.657433,   0.143482,  207.94433
   1.657589,   0.143485, 207.948974
   1.657433,   0.143488, 207.953618
   1.657278,   0.143491, 207.958261
   1.657278,   0.143494, 207.962905
   1.657123,   0.143498, 207.967549
   1.657123,   0.143501, 207.972193
   1.657123,   0.143504, 207.976837
   1.656967,   0.143507, 207.981481
   1.656967,    0.14351, 207.986124
   1.656967,   0.143514, 207.990768
   1.656812,   0.143517, 207.995412
   1.656812,    0.14352, 208.000056
   1.656656,   0.143523,   208.0047
   1.656656,   0.143526, 208.009343
   1.656501,    0.14353, 208.013987
   1.656501,   0.143533, 208.018631
   1.656501,   0.143536, 208.023275
   1.656346,   0.143539, 208.027919
   1.656346,   0.143542, 208.032562
    1.65619,   0.143546, 208.037206
    1.65619,   0.143549,  208.04185
    1.65619,   0.143552, 208.046494
   1.656035,   0.143555, 208.051138
   1.656035,   0.143558, 208.055783
   1.656035,   0.143562, 208.060427
   1.656035,   0.143565,  208.06507
   1.655879,   0.143568, 208.069714
   1.655879,   0.143571, 208.074358
   1.655724,   0.143575, 208.079002
   1.655724,   0.143578, 208.083646
   1.655568,   0.143581, 208.088289
   1.655568,   0.143584, 208.092933
   1.655568,   0.143587, 208.097578
   1.655413,   0.143591, 208.102222
   1.655413,   0.143594, 208.106866
   1.655413,   0.143597,  208.11151
   1.655258,     0.1436, 208.116153
   1.655258,   0.143603, 208.120797
   1.655102,   0.143607, 208.125441
   1.655102,    0.14361, 208.130085
   1.655102,   0.143613, 208.134729
   1.654947,   0.143616, 208.139373
   1.654947,   0.143619, 208.144016
   1.654791,   0.143623,  208.14866
   1.654791,   0.143626, 208.153304
   1.654791,   0.143629, 208.157948
   1.654636,   0.143632, 208.162592
   1.654481,   0.143635, 208.167235
   1.654481,   0.143639, 208.171879
   1.654325,   0.143642, 208.176523
   1.654325,   0.143645, 208.181167
   1.654325,   0.143648, 208.185811
   1.654325,   0.143651, 208.190454
    1.65417,   0.143655, 208.195098
    1.65417,   0.143658, 208.199742
   1.654014,   0.143661, 208.204386
   1.654014,   0.143664,  208.20903
   1.653859,   0.143667, 208.213673
   1.653859,   0.143671, 208.218317
   1.653859,   0.143674, 208.222961
   1.653704,   0.143677, 208.227605
   1.653704,    0.14368, 208.232249
   1.653704,   0.143683, 208.236893
   1.653548,   0.143687, 208.241536
   1.653548,    0.14369,  208.24618
   1.653548,   0.143693, 208.250824
   1.653393,   0.143696, 208.255468
   1.653237,   0.143699, 208.260112
   1.653237,   0.143703, 208.264755
   1.653237,   0.143706, 208.269399
   1.653082,   0.143709, 208.274043
   1.653082,   0.143712, 208.278687
   1.652927,   0.143716, 208.283331
   1.652927,   0.143719, 208.287974
   1.652771,   0.143722, 208.292618
   1.652771,   0.143725, 208.297262
   1.652771,   0.143728, 208.301906
   1.652616,   0.143732,  208.30655
   1.652616,   0.143735, 208.311193
   1.652616,   0.143738, 208.315837
    1.65246,   0.143741, 208.320481
    1.65246,   0.143744, 208.325125
    1.65246,   0.143748, 208.329769
   1.652305,   0.143751, 208.334412
   1.652305,   0.143754, 208.339056
    1.65215,   0.143757,   208.3437
   1.651994,    0.14376, 208.348344
   1.651994,   0.143764, 208.352988
   1.651994,   0.143767, 208.357632
   1.651839,    0.14377, 208.362275
   1.651839,   0.143773, 208.366919
   1.651683,   0.143776, 208.371563
   1.651683,    0.14378, 208.376207
   1.651683,   0.143783, 208.380851
   1.651528,   0.143786, 208.385494
   1.651528,   0.143789, 208.390138
   1.651528,   0.143792, 208.394782
   1.651528,   0.143796, 208.399426
   1.651372,   0.143799,  208.40407
   1.651372,   0.143802, 208.408713
   1.651217,   0.143805, 208.413357
   1.651217,   0.143808, 208.418001
   1.651062,   0.143812, 208.422645
   1.651062,   0.143815, 208.427289
   1.651062,   0.143818, 208.431932
   1.650906,   0.143821, 208.436576
   1.650906,   0.143824,  208.44122
   1.650751,   0.143828, 208.445864
   1.650751,   0.143831, 208.450508
   1.650751,   0.143834, 208.455152
   1.650595,   0.143837, 208.459795
   1.650595,    0.14384, 208.464439
    1.65044,   0.143844, 208.469083
    1.65044,   0.143847, 208.473727
    1.65044,    0.14385, 208.478371
   1.650285,   0.143853, 208.483014
   1.650285,   0.143856, 208.487658
   1.650129,    0.14386, 208.492302
   1.650129,   0.143863, 208.496946
   1.649974,   0.143866,  208.50159
   1.649974,   0.143869, 208.506233
   1.649974,   0.143873, 208.510877
   1.649818,   0.143876, 208.515521
   1.649818,   0.143879, 208.520165
   1.649818,   0.143882, 208.524809
   1.649663,   0.143885, 208.529452
   1.649663,   0.143889, 208.534096
   1.649508,   0.143892,  208.53874
   1.649508,   0.143895, 208.543384
   1.649352,   0.143898, 208.548028
   1.649352,   0.143901, 208.552671
   1.649197,   0.143905, 208.557315
   1.649197,   0.143908, 208.561959
   1.649197,   0.143911, 208.566603
   1.649041,   0.143914, 208.571247
   1.649041,   0.143917, 208.575891
   1.648886,   0.143921, 208.580534
   1.648886,   0.143924, 208.585178
   1.648886,   0.143927, 208.589822
   1.648731,    0.14393, 208.594466
   1.648731,   0.143933,  208.59911
   1.648731,   0.143937, 208.603753
   1.648575,    0.14394, 208.608397
   1.648575,   0.143943, 208.613041
    1.64842,   0.143946, 208.617685
    1.64842,   0.143949, 208.622329
    1.64842,   0.143953, 208.626972
   1.648264,   0.143956, 208.631616
   1.648264,   0.143959,  208.63626
   1.648109,   0.143962, 208.640904
   1.648109,   0.143965, 208.645548
   1.647953,   0.143969, 208.650191
   1.647953,   0.143972, 208.654835
   1.647798,   0.143975, 208.659479
   1.647798,   0.143978, 208.664123
   1.647798,   0.143981, 208.668767
   1.647643,   0.143985, 208.673411
   1.647643,   0.143988, 208.678054
   1.647643,   0.143991, 208.682698
   1.647487,   0.143994, 208.687342
   1.647332,   0.143997, 208.691986
   1.647332,   0.144001,  208.69663
   1.647332,   0.144004, 208.701273
   1.647176,   0.144007, 208.705917
   1.647176,    0.14401, 208.710561
   1.647021,   0.144013, 208.715205
   1.647021,   0.144017, 208.719849
   1.647021,    0.14402, 208.724492
   1.646866,   0.144023, 208.729136
   1.646866,   0.144026,  208.73378
    1.64671,    0.14403, 208.738424
    1.64671,   0.144033, 208.743068
    1.64671,   0.144036, 208.747711
   1.646555,   0.144039, 208.752355
   1.646555,   0.144042, 208.756999
   1.646399,   0.144046, 208.761643
   1.646399,   0.144049, 208.766287
   1.646399,   0.144052,  208.77093
   1.646244,   0.144055, 208.775574
   1.646244,   0.144058, 208.780218
   1.646088,   0.144062, 208.784862
   1.646088,   0.144065, 208.789506
   1.646088,   0.144068,  208.79415
   1.645933,   0.144071, 208.798793
   1.645933,   0.144074, 208.803437
   1.645933,   0.144078, 208.808081
   1.645778,   0.144081, 208.812725
   1.645778,   0.144084, 208.817369
   1.645622,   0.144087, 208.822012
   1.645622,    0.14409, 208.826656
   1.645467,   0.144094,   208.8313
   1.645467,   0.144097, 208.835944
   1.645467,     0.1441, 208.840588
   1.645311,   0.144103, 208.845231
   1.645311,   0.144106, 208.849875
   1.645156,    0.14411, 208.854519
   1.645156,   0.144113, 208.859163
   1.645001,   0.144116, 208.863807
   1.645001,   0.144119,  208.86845
   1.645001,   0.144122, 208.873094
   1.644845,   0.144126, 208.877738
   1.644845,   0.144129, 208.882382
   1.644845,   0.144132, 208.887026
    1.64469,   0.144135, 208.891669
   1.644534,   0.144138, 208.896314
   1.644534,   0.144142, 208.900959
   1.644379,   0.144145, 208.905603
   1.644379,   0.144148, 208.910247
   1.644379,   0.144151, 208.914892
   1.644224,   0.144154, 208.919536
   1.644224,   0.144158,  208.92418
   1.644224,   0.144161, 208.928824
   1.644068,   0.144164, 208.933468
   1.644068,   0.144167, 208.938111
   1.643913,   0.144171, 208.942755
   1.643913,   0.144174, 208.947399
   1.643757,   0.144177, 208.952043
   1.643757,    0.14418, 208.956687
   1.643757,   0.144183,  208.96133
   1.643602,   0.144187, 208.965974
   1.643602,    0.14419, 208.970618
   1.643602,   0.144193, 208.975262
   1.643447,   0.144196, 208.979906
   1.643447,   0.144199, 208.984551
   1.643291,   0.144203, 208.989195
   1.643136,   0.144206, 208.993838
   1.643136,   0.144209, 208.998482
   1.643136,   0.144212, 209.003126
    1.64298,   0.144214, 209.005593
   1.775856,   0.144215, 209.007842
   1.774613,   0.144219, 209.012341
   1.773836,   0.144222, 209.016985
   1.772748,   0.144225, 209.021629
   1.772126,   0.144228, 209.026272
   1.771194,   0.144231, 209.030916
   1.770727,   0.144235,  209.03556
    1.76995,   0.144238, 209.040204
   1.769639,   0.144241, 209.044848
   1.768862,   0.144244, 209.049491
   1.768396,   0.144247, 209.054135
   1.767775,   0.144251, 209.058779
   1.767464,   0.144254, 209.063423
   1.766842,   0.144257, 209.068067
   1.766531,    0.14426,  209.07271
    1.76591,   0.144263, 209.077354
   1.765599,   0.144267, 209.081998
   1.764977,    0.14427, 209.086642
   1.764822,   0.144273, 209.091286
   1.764356,   0.144276,  209.09593
   1.764045,   0.144279, 209.100573
   1.763423,   0.144283, 209.105217
   1.763112,   0.144286, 209.109861
   1.762801,   0.144289, 209.114505
   1.762491,   0.144292, 209.119149
    1.76218,   0.144295, 209.123792
   1.761714,   0.144299, 209.128436
   1.761403,   0.144302,  209.13308
   1.761092,   0.144305, 209.137724
   1.760781,   0.144308, 209.142368
   1.760626,   0.144311, 209.147011
   1.760159,   0.144315, 209.151655
   1.760004,   0.144318, 209.156299
   1.759538,   0.144321, 209.160943
   1.759382,   0.144324, 209.165587
   1.758916,   0.144327,  209.17023
   1.758761,   0.144331, 209.174874
    1.75845,   0.144334, 209.179518
   1.758139,   0.144337, 209.184162
   1.757828,    0.14434, 209.188806
   1.757673,   0.144343,  209.19345
   1.757362,   0.144347, 209.198093
   1.757051,    0.14435, 209.202737
    1.75674,   0.144353, 209.207381
   1.756585,   0.144356, 209.212025
   1.756274,    0.14436, 209.216669
   1.756119,   0.144363, 209.221312
   1.755808,   0.144366, 209.225956
   1.755653,   0.144369,   209.2306
   1.755342,   0.144372, 209.235244
   1.755186,   0.144376, 209.239888
    1.75472,   0.144379, 209.244531
    1.75472,   0.144382, 209.249175
   1.754409,   0.144385, 209.253819
   1.754098,   0.144388, 209.258463
   1.753943,   0.144392, 209.263107
   1.753632,   0.144395,  209.26775
   1.753321,   0.144398, 209.272394
   1.753321,   0.144401, 209.277038
   1.753011,   0.144404, 209.281682
   1.752855,   0.144408, 209.286326
   1.752544,   0.144411, 209.290969
   1.752389,   0.144414, 209.295613
   1.752078,   0.144417, 209.300257
   1.751923,    0.14442, 209.304901
   1.751612,   0.144424, 209.309545
   1.751456,   0.144427, 209.314189
   1.751301,    0.14443, 209.318832
   1.751146,   0.144433, 209.323476
    1.75099,   0.144436,  209.32812
   1.750835,    0.14444, 209.332764
   1.750679,   0.144443, 209.337408
   1.750524,   0.144446, 209.342051
   1.750369,   0.144449, 209.346695
   1.750213,   0.144452, 209.351339
   1.749902,   0.144456, 209.355983
   1.749747,   0.144459, 209.360627
   1.749592,   0.144462,  209.36527
   1.749436,   0.144465, 209.369914
   1.749125,   0.144468, 209.374558
    1.74897,   0.144472, 209.379202
   1.748815,   0.144475, 209.383846
   1.748659,   0.144478, 209.388489
   1.748504,   0.144481, 209.393133
   1.748348,   0.144484, 209.397777
   1.748193,   0.144488, 209.402421
   1.748037,   0.144491, 209.407065
   1.747727,   0.144494, 209.411709
   1.747571,   0.144497, 209.416352
   1.747416,     0.1445, 209.420996
    1.74726,   0.144504,  209.42564
    1.74695,   0.144507, 209.430284
    1.74695,    0.14451, 209.434928
   1.746639,   0.144513, 209.439571
   1.746483,   0.144517, 209.444215
   1.746328,    0.14452, 209.448859
   1.746173,   0.144523, 209.453503
   1.746017,   0.144526, 209.458147
   1.745862,   0.144529,  209.46279
   1.745706,   0.144533, 209.467434
   1.745551,   0.144536, 209.472078
   1.745396,   0.144539, 209.476722
    1.74524,   0.144542, 209.481366
   1.745085,   0.144545, 209.486009
   1.744774,   0.144549, 209.490653
   1.744774,   0.144552, 209.495297
   1.744618,   0.144555, 209.499941
   1.744308,   0.144558, 209.504585
   1.744308,   0.144561, 209.509228
   1.744152,   0.144565, 209.513872
   1.743841,   0.144568, 209.518516
   1.743686,   0.144571,  209.52316
   1.743531,   0.144574, 209.527804
   1.743375,   0.144577, 209.532448
   1.743375,   0.144581, 209.537091
   1.743064,   0.144584, 209.541735
   1.743064,   0.144587, 209.546379
   1.742909,    0.14459, 209.551023
   1.742754,   0.144593, 209.555667
   1.742443,   0.144597,  209.56031
   1.742443,     0.1446, 209.564954
   1.742132,   0.144603, 209.569598
   1.741976,   0.144606, 209.574242
   1.741976,   0.144609, 209.578886
   1.741821,   0.144613, 209.583529
   1.741666,   0.144616, 209.588173
   1.741355,   0.144619, 209.592817
   1.741355,   0.144622, 209.597461
   1.741199,   0.144625, 209.602105
   1.741044,   0.144629, 209.606748
   1.740889,   0.144632, 209.611392
   1.740889,   0.144635, 209.616036
   1.740733,   0.144638,  209.62068
   1.740578,   0.144641, 209.625324
   1.740422,   0.144645, 209.629968
   1.740267,   0.144648, 209.634611
   1.740112,   0.144651, 209.639255
   1.739956,   0.144654, 209.643899
   1.739801,   0.144657, 209.648543
   1.739645,   0.144661, 209.653187
    1.73949,   0.144664,  209.65783
   1.739334,   0.144667, 209.662474
   1.739334,    0.14467, 209.667118
   1.739179,   0.144674, 209.671762
   1.739024,   0.144677, 209.676406
   1.738868,    0.14468, 209.681049
   1.738713,   0.144683, 209.685693
   1.738557,   0.144686, 209.690337
   1.738402,    0.14469, 209.694981
   1.738402,   0.144693, 209.699625
   1.738247,   0.144696, 209.704268
   1.738091,   0.144699, 209.708912
   1.737936,   0.144702, 209.713556
    1.73778,   0.144706,   209.7182
   1.737625,   0.144709, 209.722844
    1.73747,   0.144712, 209.727487
   1.737314,   0.144715, 209.732131
   1.737159,   0.144718, 209.736775
   1.737159,   0.144722, 209.741419
   1.737003,   0.144725, 209.746063
   1.736848,   0.144728, 209.750707
   1.736693,   0.144731,  209.75535
   1.736537,   0.144734, 209.759994
   1.736382,   0.144738, 209.764638
   1.736382,   0.144741, 209.769282
   1.736226,   0.144744, 209.773926
   1.736071,   0.144747, 209.778569
   1.735916,    0.14475, 209.783213
   1.735916,   0.144754, 209.787857
    1.73576,   0.144757, 209.792501
   1.735605,    0.14476, 209.797145
   1.735449,   0.144763, 209.801788
   1.735294,   0.144766, 209.806432
   1.735138,    0.14477, 209.811076
   1.735138,   0.144773,  209.81572
   1.734983,   0.144776, 209.820364
   1.734828,   0.144779, 209.825007
   1.734672,   0.144782, 209.829651
   1.734672,   0.144786, 209.834295
   1.734361,   0.144789, 209.838939
   1.734361,   0.144792, 209.843583
   1.734206,   0.144795, 209.848227
   1.734051,   0.144798,  209.85287
   1.733895,   0.144802, 209.857514
   1.733895,   0.144805, 209.862158
    1.73374,   0.144808, 209.866802
   1.733584,   0.144811, 209.871446
   1.733429,   0.144815, 209.876089
   1.733429,   0.144818, 209.880733
   1.733274,   0.144821, 209.885377
   1.733118,   0.144824, 209.890021
   1.732963,   0.144827, 209.894665
   1.732963,   0.144831, 209.899308
   1.732807,   0.144834, 209.903952
   1.732652,   0.144837, 209.908596
   1.732497,    0.14484,  209.91324
   1.732341,   0.144843, 209.917884
   1.732186,   0.144847, 209.922527
   1.732186,    0.14485, 209.927171
    1.73203,   0.144853, 209.931815
   1.731875,   0.144856, 209.936459
   1.731719,   0.144859, 209.941103
   1.731719,   0.144863, 209.945746
   1.731564,   0.144866,  209.95039
   1.731409,   0.144869, 209.955034
   1.731253,   0.144872, 209.959678
   1.731253,   0.144875, 209.964322
   1.731098,   0.144879, 209.968966
   1.730942,   0.144882, 209.973609
   1.730942,   0.144885, 209.978253
   1.730787,   0.144888, 209.982897
   1.730632,   0.144891, 209.987541
   1.730632,   0.144895, 209.992185
   1.730476,   0.144898, 209.996828
   1.730321,   0.144901, 210.001472
   1.730165,   0.144904, 210.006116
   1.730165,   0.144907,  210.01076
    1.73001,   0.144911, 210.015404
   1.729854,   0.144914, 210.020047
   1.729699,   0.144917, 210.024691
   1.729544,    0.14492, 210.029335
   1.729544,   0.144923, 210.033979
   1.729388,   0.144927, 210.038623
   1.729233,    0.14493, 210.043266
   1.729233,   0.144933,  210.04791
   1.729077,   0.144936, 210.052554
   1.728922,   0.144939, 210.057198
   1.728767,   0.144943, 210.061842
   1.728767,   0.144946, 210.066486
   1.728611,   0.144949, 210.071129
   1.728456,   0.144952, 210.075773
     1.7283,   0.144955, 210.080417
     1.7283,   0.144959, 210.085061
   1.728145,   0.144962, 210.089705
   1.728145,   0.144965, 210.094348
    1.72799,   0.144968, 210.098992
   1.727834,   0.144972, 210.103636
   1.727679,   0.144975,  210.10828
   1.727679,   0.144978, 210.112924
   1.727523,   0.144981, 210.117567
   1.727368,   0.144984, 210.122211
   1.727213,   0.144988, 210.126855
   1.727213,   0.144991, 210.131499
   1.727057,   0.144994, 210.136143
   1.726902,   0.144997, 210.140786
   1.726902,      0.145,  210.14543
   1.726746,   0.145004, 210.150074
   1.726591,   0.145007, 210.154718
   1.726591,    0.14501, 210.159362
   1.726436,   0.145013, 210.164005
    1.72628,   0.145016, 210.168649
    1.72628,    0.14502, 210.173293
   1.726125,   0.145023, 210.177937
   1.725969,   0.145026, 210.182581
   1.725814,   0.145029, 210.187225
   1.725814,   0.145032, 210.191868
   1.725658,   0.145036, 210.196512
   1.725503,   0.145039, 210.201156
   1.725503,   0.145042,   210.2058
   1.725348,   0.145045, 210.210444
   1.725192,   0.145048, 210.215087
   1.725192,   0.145052, 210.219731
   1.725037,   0.145055, 210.224375
   1.724881,   0.145058, 210.229019
   1.724881,   0.145061, 210.233663
   1.724726,   0.145064, 210.238306
   1.724571,   0.145068,  210.24295
   1.724571,   0.145071, 210.247594
   1.724415,   0.145074, 210.252238
    1.72426,   0.145077, 210.256882
    1.72426,    0.14508, 210.261525
   1.724104,   0.145084, 210.266169
   1.723949,   0.145087, 210.270813
   1.723794,    0.14509, 210.275457
   1.723794,   0.145093, 210.280101
   1.723638,   0.145096, 210.284744
   1.723638,     0.1451, 210.289388
   1.723483,   0.145103, 210.294032
   1.723327,   0.145106, 210.298676
   1.723327,   0.145109,  210.30332
   1.723172,   0.145112, 210.307964
   1.723017,   0.145116, 210.312607
   1.722861,   0.145119, 210.317251
   1.722861,   0.145122, 210.321895
   1.722706,   0.145125, 210.326539
    1.72255,   0.145129, 210.331183
    1.72255,   0.145132, 210.335826
   1.722395,   0.145135,  210.34047
   1.722239,   0.145138, 210.345114
   1.722239,   0.145141, 210.349758
   1.722084,   0.145145, 210.354402
   1.721929,   0.145148, 210.359045
   1.721929,   0.145151, 210.363689
   1.721773,   0.145154, 210.368333
   1.721618,   0.145157, 210.372977
   1.721462,   0.145161, 210.377621
   1.721462,   0.145164, 210.382264
   1.721307,   0.145167, 210.386908
   1.721307,    0.14517, 210.391552
   1.721152,   0.145173, 210.396196
   1.721152,   0.145177,  210.40084
   1.720996,    0.14518, 210.405484
   1.720841,   0.145183, 210.410127
   1.720841,   0.145186, 210.414771
   1.720841,   0.145189, 210.419415
    1.72053,   0.145193, 210.424059
    1.72053,   0.145196, 210.428703
   1.720374,   0.145199, 210.433346
   1.720374,   0.145202,  210.43799
   1.720219,   0.145205, 210.442634
   1.720219,   0.145209, 210.447278
   1.720064,   0.145212, 210.451922
   1.719908,   0.145215, 210.456565
   1.719908,   0.145218, 210.461209
   1.719753,   0.145221, 210.465853
   1.719597,   0.145225, 210.470497
   1.719442,   0.145228, 210.475141
   1.719442,   0.145231, 210.479784
   1.719287,   0.145234, 210.484428
   1.719131,   0.145237, 210.489072
   1.719131,   0.145241, 210.493716
   1.718976,   0.145244,  210.49836
    1.71882,   0.145247, 210.503003
    1.71882,    0.14525, 210.507647
   1.718665,   0.145253, 210.512291
   1.718665,   0.145257, 210.516935
    1.71851,    0.14526, 210.521579
   1.718354,   0.145263, 210.526223
   1.718354,   0.145266, 210.530866
   1.718199,    0.14527,  210.53551
   1.718199,   0.145273, 210.540154
   1.718043,   0.145276, 210.544798
   1.717888,   0.145279, 210.549442
   1.717733,   0.145282, 210.554085
   1.717733,   0.145286, 210.558729
   1.717577,   0.145289, 210.563373
   1.717577,   0.145292, 210.568017
   1.717422,   0.145295, 210.572661
   1.717266,   0.145298, 210.577304
   1.717266,   0.145302, 210.581948
   1.717111,   0.145305, 210.586592
   1.716955,   0.145308, 210.591236
   1.716955,   0.145311,  210.59588
   1.716955,   0.145314, 210.600523
     1.7168,   0.145318, 210.605167
   1.716645,   0.145321, 210.609811
   1.716489,   0.145324, 210.614455
   1.716489,   0.145327, 210.619099
   1.716334,    0.14533, 210.623743
   1.716178,   0.145334, 210.628386
   1.716178,   0.145337,  210.63303
   1.716023,    0.14534, 210.637674
   1.716023,   0.145343, 210.642318
   1.715868,   0.145346, 210.646962
   1.715868,    0.14535, 210.651605
   1.715712,   0.145353,  210.65625
   1.715557,   0.145356, 210.660894
   1.715401,   0.145359, 210.665538
   1.715401,   0.145362, 210.670182
   1.715246,   0.145366, 210.674826
   1.715246,   0.145369, 210.679469
   1.715091,   0.145372, 210.684113
   1.714935,   0.145375, 210.688757
    1.71478,   0.145378, 210.693401
    1.71478,   0.145382, 210.698045
    1.71478,   0.145385, 210.702689
   1.714624,   0.145388, 210.707332
   1.714469,   0.145391, 210.711976
   1.714469,   0.145394,  210.71662
   1.714314,   0.145398, 210.721264
   1.714314,   0.145401, 210.725908
   1.714158,   0.145404, 210.730551
   1.714003,   0.145407, 210.735195
   1.714003,    0.14541, 210.739839
   1.713847,   0.145414, 210.744483
   1.713692,   0.145417, 210.749127
   1.713692,    0.14542,  210.75377
   1.713537,   0.145423, 210.758414
   1.713537,   0.145427, 210.763058
   1.713381,    0.14543, 210.767702
   1.713381,   0.145433, 210.772346
   1.713226,   0.145436, 210.776989
    1.71307,   0.145439, 210.781633
    1.71307,   0.145443, 210.786277
   1.712915,   0.145446, 210.790921
   1.712759,   0.145449, 210.795565
   1.712604,   0.145452, 210.800208
   1.712449,   0.145455, 210.804852
   1.712449,   0.145459, 210.809496
   1.712449,   0.145462,  210.81414
   1.712293,   0.145465, 210.818784
   1.712138,   0.145468, 210.823428
   1.712138,   0.145471, 210.828071
   1.711982,   0.145475, 210.832715
   1.711982,   0.145478, 210.837359
   1.711827,   0.145481, 210.842003
   1.711672,   0.145484, 210.846647
   1.711516,   0.145487,  210.85129
   1.711516,   0.145491, 210.855934
   1.711361,   0.145494, 210.860578
   1.711361,   0.145497, 210.865222
   1.711205,     0.1455, 210.869866
    1.71105,   0.145503, 210.874509
    1.71105,   0.145507, 210.879153
    1.71105,    0.14551, 210.883797
   1.710894,   0.145513, 210.888441
   1.710739,   0.145516, 210.893085
   1.710739,   0.145519, 210.897728
   1.710584,   0.145523, 210.902372
   1.710584,   0.145526, 210.907016
   1.710428,   0.145529,  210.91166
   1.710273,   0.145532, 210.916304
   1.710273,   0.145535, 210.920948
   1.710117,   0.145539, 210.925591
   1.710117,   0.145542, 210.930235
   1.709962,   0.145545, 210.934879
   1.709807,   0.145548, 210.939523
   1.709807,   0.145551, 210.944167
   1.709651,   0.145555,  210.94881
   1.709651,   0.145558, 210.953454
   1.709496,   0.145561, 210.958098
    1.70934,   0.145564, 210.962742
    1.70934,   0.145567, 210.967386
    1.70903,   0.145571, 210.972029
    1.70903,   0.145574, 210.976673
    1.70903,   0.145577, 210.981317
   1.708874,    0.14558, 210.985961
   1.708719,   0.145584, 210.990605
   1.708719,   0.145587,  210.99525
   1.708563,    0.14559, 210.999894
   1.708563,   0.145593, 211.004537
   1.708408,   0.145596, 211.009181
   1.708408,     0.1456, 211.013825
   1.708253,   0.145603, 211.018469
   1.708097,   0.145606, 211.023113
   1.708097,   0.145609, 211.027756
   1.707942,   0.145612,   211.0324
   1.707786,   0.145616, 211.037044
   1.707786,   0.145619, 211.041688
   1.707631,   0.145622, 211.046332
   1.707631,   0.145625, 211.050975
   1.707475,   0.145628, 211.055619
    1.70732,   0.145632, 211.060263
    1.70732,   0.145635, 211.064907
   1.707165,   0.145638, 211.069551
   1.707009,   0.145641, 211.074194
