        1st,        1st,        1st
      V [V],    Q [mAh],Q/M [mAh/g]
   1.738825,    0.12221, 193.984494
   1.738825,   0.122213,  193.98918
   1.738825,   0.122216, 193.993866
   1.738825,   0.122219, 193.998553
   1.738825,   0.122222, 194.003239
    1.73867,   0.122225, 194.007925
    1.73867,   0.122228, 194.012611
    1.73867,   0.122231, 194.017298
    1.73867,   0.122234, 194.021985
    1.73867,   0.122237, 194.026672
    1.73867,    0.12224,  194.03136
    1.73867,   0.122243, 194.036047
    1.73867,   0.122246, 194.040733
    1.73867,   0.122249,  194.04542
    1.73867,   0.122252, 194.050106
   1.738514,   0.122255, 194.054794
   1.738514,   0.122257, 194.059482
    1.73867,    0.12226, 194.064169
   1.738514,   0.122263, 194.068855
   1.738514,   0.122265, 194.071199
   1.796381,   0.122266, 194.073468
   1.794981,   0.122269, 194.078008
   1.793892,   0.122272, 194.082695
    1.79327,   0.122275, 194.087381
   1.792492,   0.122278, 194.092068
   1.792025,   0.122281, 194.096756
   1.791403,   0.122284, 194.101442
   1.790936,   0.122287, 194.106129
    1.79047,    0.12229, 194.110817
   1.790158,   0.122293, 194.115505
   1.789847,   0.122296, 194.120192
   1.789536,   0.122299, 194.124878
    1.78907,   0.122302, 194.129564
   1.788914,   0.122305, 194.134251
   1.788447,   0.122308, 194.138937
   1.788292,    0.12231, 194.143623
   1.787981,   0.122313,  194.14831
   1.787825,   0.122316, 194.152997
   1.787514,   0.122319, 194.157683
   1.787203,   0.122322,  194.16237
   1.787047,   0.122325, 194.167058
   1.786892,   0.122328, 194.171745
   1.786581,   0.122331, 194.176432
    1.78627,   0.122334, 194.181119
   1.786114,   0.122337, 194.185805
   1.785958,    0.12234, 194.190492
   1.785647,   0.122343,  194.19518
   1.785492,   0.122346, 194.199868
   1.785336,   0.122349, 194.204554
   1.785181,   0.122352, 194.209241
    1.78487,   0.122355, 194.213927
   1.784714,   0.122358, 194.218614
   1.784558,   0.122361, 194.223301
   1.784403,   0.122364, 194.227988
   1.784247,   0.122367, 194.232676
   1.784092,    0.12237, 194.237363
   1.783936,   0.122372, 194.242051
   1.783781,   0.122375, 194.246738
   1.783625,   0.122378, 194.251425
    1.78347,   0.122381, 194.256113
   1.783314,   0.122384,   194.2608
   1.783158,   0.122387, 194.265487
   1.782847,    0.12239, 194.270174
   1.782847,   0.122393, 194.274862
   1.782692,   0.122396,  194.27955
   1.782536,   0.122399, 194.284236
   1.782381,   0.122402, 194.288923
   1.782225,   0.122405,  194.29361
   1.782225,   0.122408, 194.298297
   1.781914,   0.122411, 194.302984
   1.781758,   0.122414, 194.307671
   1.781758,   0.122417, 194.312359
   1.781603,    0.12242, 194.317046
   1.781447,   0.122423, 194.321732
   1.781292,   0.122426, 194.326419
   1.781292,   0.122429, 194.331106
   1.780981,   0.122432, 194.335793
   1.780981,   0.122435, 194.340479
   1.780825,   0.122437, 194.345166
    1.78067,    0.12244, 194.349853
    1.78067,   0.122443,  194.35454
   1.780358,   0.122446, 194.359227
   1.780203,   0.122449, 194.363914
   1.780203,   0.122452, 194.368601
   1.780047,   0.122455, 194.373287
   1.779892,   0.122458, 194.377973
   1.779892,   0.122461,  194.38266
   1.779736,   0.122464, 194.387348
   1.779581,   0.122467, 194.392035
   1.779425,    0.12247, 194.396722
   1.779425,   0.122473, 194.401409
    1.77927,   0.122476, 194.406096
   1.779114,   0.122479, 194.410783
   1.778958,   0.122482, 194.415469
   1.778958,   0.122485, 194.420155
   1.778803,   0.122488, 194.424842
   1.778647,   0.122491, 194.429529
   1.778492,   0.122494, 194.434215
   1.778492,   0.122497, 194.438902
   1.778336,   0.122499, 194.443588
   1.778336,   0.122502, 194.448274
   1.778025,   0.122505, 194.452961
   1.778025,   0.122508, 194.457647
    1.77787,   0.122511, 194.462333
    1.77787,   0.122514, 194.467019
   1.777714,   0.122517, 194.471706
   1.777558,    0.12252, 194.476393
   1.777403,   0.122523,  194.48108
   1.777403,   0.122526, 194.485767
   1.777247,   0.122529, 194.490454
   1.777247,   0.122532, 194.495141
   1.777092,   0.122535, 194.499828
   1.776936,   0.122538, 194.504515
   1.776936,   0.122541, 194.509202
   1.776781,   0.122544,  194.51389
   1.776625,   0.122547, 194.518578
   1.776625,    0.12255, 194.523264
    1.77647,   0.122553, 194.527951
    1.77647,   0.122556, 194.532638
   1.776314,   0.122559, 194.537325
   1.776314,   0.122561, 194.542011
   1.776158,   0.122564, 194.546697
   1.776003,   0.122567, 194.551384
   1.776003,    0.12257, 194.556071
   1.775847,   0.122573, 194.560758
   1.775692,   0.122576, 194.565444
   1.775692,   0.122579, 194.570131
   1.775536,   0.122582, 194.574818
   1.775536,   0.122585, 194.579505
   1.775381,   0.122588, 194.584192
   1.775225,   0.122591, 194.588879
   1.775225,   0.122594, 194.593566
    1.77507,   0.122597, 194.598252
   1.774914,     0.1226, 194.602939
   1.774914,   0.122603, 194.607626
   1.774914,   0.122606, 194.612312
   1.774758,   0.122609, 194.616999
   1.774603,   0.122612, 194.621687
   1.774603,   0.122615, 194.626374
   1.774603,   0.122618,  194.63106
   1.774447,   0.122621, 194.635746
   1.774447,   0.122623, 194.640433
   1.774447,   0.122626, 194.645119
   1.774292,   0.122629, 194.649805
   1.774136,   0.122632, 194.654492
   1.773981,   0.122635,  194.65918
   1.773981,   0.122638, 194.663867
   1.773981,   0.122641, 194.668553
   1.773825,   0.122644, 194.673239
   1.773825,   0.122647, 194.677926
    1.77367,    0.12265, 194.682613
    1.77367,   0.122653,   194.6873
   1.773514,   0.122656, 194.691986
   1.773358,   0.122659, 194.696672
   1.773358,   0.122662, 194.701358
   1.773203,   0.122665, 194.706045
   1.773203,   0.122668, 194.710732
   1.773047,   0.122671, 194.715419
   1.773047,   0.122674, 194.720107
   1.773047,   0.122677, 194.724795
   1.772892,    0.12268, 194.729482
   1.772892,   0.122683, 194.734169
   1.772736,   0.122685, 194.738856
   1.772581,   0.122688, 194.743542
   1.772581,   0.122691, 194.748228
   1.772581,   0.122694, 194.752914
   1.772425,   0.122697, 194.757601
   1.772425,     0.1227, 194.762288
    1.77227,   0.122703, 194.766975
    1.77227,   0.122706, 194.771662
   1.772114,   0.122709, 194.776349
   1.772114,   0.122712, 194.781035
   1.772114,   0.122715, 194.785721
   1.771958,   0.122718, 194.790408
   1.771803,   0.122721, 194.795096
   1.771803,   0.122724, 194.799783
   1.771803,   0.122727, 194.804469
   1.771647,    0.12273, 194.809156
   1.771647,   0.122733, 194.813843
   1.771492,   0.122736, 194.818529
   1.771492,   0.122739, 194.823216
   1.771336,   0.122742, 194.827904
   1.771336,   0.122745, 194.832592
   1.771181,   0.122747, 194.837279
   1.771181,    0.12275, 194.841965
   1.771025,   0.122753, 194.846653
   1.771025,   0.122756,  194.85134
    1.77087,   0.122759, 194.856027
    1.77087,   0.122762, 194.860715
    1.77087,   0.122765, 194.865402
   1.770714,   0.122768, 194.870088
   1.770714,   0.122771, 194.874774
   1.770558,   0.122774, 194.879461
   1.770558,   0.122777, 194.884147
   1.770403,    0.12278, 194.888834
   1.770403,   0.122783, 194.893522
   1.770247,   0.122786, 194.898208
   1.770247,   0.122789, 194.902895
   1.770247,   0.122792, 194.907582
   1.770092,   0.122795, 194.912269
   1.770092,   0.122798, 194.916956
   1.769936,   0.122801, 194.921643
   1.769936,   0.122804, 194.926331
   1.769781,   0.122807, 194.931018
   1.769781,   0.122809, 194.935704
   1.769781,   0.122812, 194.940391
   1.769625,   0.122815, 194.945079
    1.76947,   0.122818, 194.949767
    1.76947,   0.122821, 194.954454
    1.76947,   0.122824, 194.959142
   1.769314,   0.122827,  194.96383
   1.769314,    0.12283, 194.968517
   1.769158,   0.122833, 194.973203
   1.769158,   0.122836,  194.97789
   1.769158,   0.122839, 194.982577
   1.769158,   0.122842, 194.987263
   1.769003,   0.122845,  194.99195
   1.769003,   0.122848, 194.996637
   1.768847,   0.122851, 195.001323
   1.768847,   0.122854,  195.00601
   1.768692,   0.122857, 195.010697
   1.768692,    0.12286, 195.015383
   1.768536,   0.122863,  195.02007
   1.768536,   0.122866, 195.024757
   1.768536,   0.122869, 195.029444
   1.768381,   0.122872,  195.03413
   1.768381,   0.122874, 195.038817
   1.768225,   0.122877, 195.043505
   1.768225,    0.12288, 195.048192
   1.768225,   0.122883, 195.052878
    1.76807,   0.122886, 195.057565
    1.76807,   0.122889, 195.062252
   1.767914,   0.122892, 195.066939
   1.767914,   0.122895, 195.071626
   1.767914,   0.122898, 195.076314
   1.767758,   0.122901, 195.081002
   1.767758,   0.122904, 195.085689
   1.767758,   0.122907, 195.090375
   1.767603,    0.12291, 195.095062
   1.767603,   0.122913, 195.099749
   1.767603,   0.122916, 195.104435
   1.767447,   0.122919, 195.109122
   1.767447,   0.122922, 195.113809
   1.767292,   0.122925, 195.118496
   1.767292,   0.122928, 195.123183
   1.767292,   0.122931, 195.127869
   1.767136,   0.122934, 195.132556
   1.766981,   0.122936, 195.137243
   1.767136,   0.122939,  195.14193
   1.766981,   0.122942, 195.146617
   1.766981,   0.122945, 195.151304
   1.766825,   0.122948, 195.155991
   1.766825,   0.122951, 195.160678
   1.766825,   0.122954, 195.165364
    1.76667,   0.122957, 195.170051
    1.76667,    0.12296, 195.174738
    1.76667,   0.122963, 195.179424
   1.766514,   0.122966, 195.184111
   1.766514,   0.122969, 195.188798
   1.766358,   0.122972, 195.193484
   1.766358,   0.122975, 195.198171
   1.766203,   0.122978, 195.202858
   1.766203,   0.122981, 195.207545
   1.766203,   0.122984, 195.212232
   1.766203,   0.122987, 195.216919
   1.766047,    0.12299, 195.221607
   1.766047,   0.122993, 195.226294
   1.765892,   0.122996, 195.230982
   1.765892,   0.122998,  195.23567
   1.765892,   0.123001, 195.240357
   1.765892,   0.123004, 195.245045
   1.765736,   0.123007, 195.249732
   1.765736,    0.12301, 195.254418
   1.765736,   0.123013, 195.259105
   1.765581,   0.123016, 195.263792
   1.765581,   0.123019, 195.268479
   1.765581,   0.123022, 195.273166
   1.765425,   0.123025, 195.277853
   1.765425,   0.123028, 195.282541
   1.765425,   0.123031, 195.287229
    1.76527,   0.123034, 195.291916
    1.76527,   0.123037, 195.296603
    1.76527,    0.12304,  195.30129
   1.765114,   0.123043, 195.305977
   1.765114,   0.123046, 195.310664
   1.764959,   0.123049, 195.315352
   1.764959,   0.123052, 195.320039
   1.764959,   0.123055, 195.324727
   1.764959,   0.123058, 195.329415
   1.764959,    0.12306, 195.334102
   1.764803,   0.123063, 195.338789
   1.764803,   0.123066, 195.343476
   1.764803,   0.123069, 195.348164
   1.764647,   0.123072, 195.352852
   1.764492,   0.123075, 195.357539
   1.764492,   0.123078, 195.362226
   1.764492,   0.123081, 195.366913
   1.764492,   0.123084,   195.3716
   1.764492,   0.123087, 195.376287
   1.764336,    0.12309, 195.380973
   1.764336,   0.123093, 195.385659
   1.764336,   0.123096, 195.390346
   1.764181,   0.123099, 195.395033
   1.764181,   0.123102, 195.399719
   1.764181,   0.123105, 195.404406
   1.764025,   0.123108, 195.409092
   1.764025,   0.123111, 195.413779
   1.764025,   0.123114, 195.418467
   1.764025,   0.123117, 195.423154
    1.76387,    0.12312, 195.427841
    1.76387,   0.123122, 195.432528
   1.763714,   0.123125, 195.437216
   1.763714,   0.123128, 195.441903
   1.763714,   0.123131,  195.44659
   1.763714,   0.123134, 195.451277
   1.763559,   0.123137, 195.455964
   1.763559,    0.12314, 195.460651
   1.763559,   0.123143, 195.465337
   1.763559,   0.123146, 195.470023
   1.763403,   0.123149,  195.47471
   1.763403,   0.123152, 195.479397
   1.763403,   0.123155, 195.484084
   1.763247,   0.123158, 195.488772
   1.763247,   0.123161, 195.493459
   1.763092,   0.123164, 195.498145
   1.763247,   0.123167, 195.502831
   1.763092,    0.12317, 195.507518
   1.763092,   0.123173, 195.512205
   1.762936,   0.123176, 195.516892
   1.762936,   0.123179,  195.52158
   1.762936,   0.123182, 195.526268
   1.762936,   0.123185, 195.530955
   1.762781,   0.123187, 195.535643
   1.762781,    0.12319,  195.54033
   1.762781,   0.123193, 195.545016
   1.762781,   0.123196, 195.549703
   1.762625,   0.123199, 195.554389
   1.762625,   0.123202, 195.559076
   1.762625,   0.123205, 195.563763
    1.76247,   0.123208,  195.56845
    1.76247,   0.123211, 195.573137
    1.76247,   0.123214, 195.577823
   1.762314,   0.123217, 195.582509
   1.762314,    0.12322, 195.587196
   1.762314,   0.123223, 195.591882
   1.762159,   0.123226, 195.596569
   1.762159,   0.123229, 195.601256
   1.762159,   0.123232, 195.605943
   1.762159,   0.123235,  195.61063
   1.762159,   0.123238, 195.615317
   1.762003,   0.123241, 195.620004
   1.762003,   0.123244, 195.624691
   1.761847,   0.123247, 195.629378
   1.761847,   0.123249, 195.634065
   1.761847,   0.123252, 195.638752
   1.761692,   0.123255,  195.64344
   1.761847,   0.123258, 195.648127
   1.761692,   0.123261, 195.652813
   1.761692,   0.123264, 195.657499
   1.761692,   0.123267, 195.662186
   1.761536,    0.12327, 195.666874
   1.761536,   0.123273, 195.671561
   1.761381,   0.123276, 195.676248
   1.761536,   0.123279, 195.680935
   1.761381,   0.123282, 195.685621
   1.761381,   0.123285, 195.690308
   1.761381,   0.123288, 195.694995
   1.761225,   0.123291, 195.699682
   1.761225,   0.123294, 195.704369
    1.76107,   0.123297, 195.709056
   1.761225,     0.1233, 195.713743
    1.76107,   0.123303, 195.718429
    1.76107,   0.123306, 195.723116
    1.76107,   0.123309, 195.727804
    1.76107,   0.123311, 195.732491
   1.760914,   0.123314, 195.737177
   1.760914,   0.123317, 195.741864
   1.760914,    0.12332, 195.746552
   1.760914,   0.123323,  195.75124
   1.760759,   0.123326, 195.755927
   1.760759,   0.123329, 195.760614
   1.760759,   0.123332, 195.765301
   1.760603,   0.123335, 195.769989
   1.760603,   0.123338, 195.774676
   1.760603,   0.123341, 195.779363
   1.760447,   0.123344,  195.78405
   1.760603,   0.123347, 195.788738
   1.760447,    0.12335, 195.793425
   1.760447,   0.123353, 195.798111
   1.760447,   0.123356, 195.802798
   1.760447,   0.123359, 195.807486
   1.760292,   0.123362, 195.812174
   1.760292,   0.123365, 195.816861
   1.760292,   0.123368, 195.821548
   1.760136,   0.123371, 195.826235
   1.760136,   0.123373, 195.830921
   1.760136,   0.123376, 195.835608
   1.760136,   0.123379, 195.840295
   1.759981,   0.123382, 195.844981
   1.759981,   0.123385, 195.849667
   1.759981,   0.123388, 195.854354
   1.759825,   0.123391,  195.85904
   1.759825,   0.123394, 195.863727
   1.759825,   0.123397, 195.868415
    1.75967,     0.1234, 195.873102
   1.759825,   0.123403, 195.877788
    1.75967,   0.123406, 195.882475
    1.75967,   0.123409, 195.887162
    1.75967,   0.123412, 195.891848
   1.759514,   0.123415, 195.896534
   1.759514,   0.123418, 195.901221
   1.759514,   0.123421, 195.905908
   1.759514,   0.123424, 195.910595
   1.759359,   0.123427, 195.915283
   1.759359,    0.12343,  195.91997
   1.759359,   0.123433, 195.924656
   1.759359,   0.123435, 195.929342
   1.759203,   0.123438, 195.934029
   1.759203,   0.123441, 195.938717
   1.759203,   0.123444, 195.943405
   1.759203,   0.123447, 195.948092
   1.759047,    0.12345, 195.952779
   1.759047,   0.123453, 195.957466
   1.759047,   0.123456, 195.962152
   1.759047,   0.123459, 195.966838
   1.759047,   0.123462, 195.971525
   1.758892,   0.123465, 195.976212
   1.758892,   0.123468, 195.980898
   1.758892,   0.123471, 195.985585
   1.758892,   0.123474, 195.990272
   1.758736,   0.123477, 195.994959
   1.758736,    0.12348, 195.999646
   1.758736,   0.123483, 196.004333
   1.758581,   0.123486, 196.009021
   1.758581,   0.123489, 196.013708
   1.758581,   0.123492, 196.018395
   1.758581,   0.123495, 196.023082
   1.758581,   0.123497, 196.027769
   1.758425,     0.1235, 196.032457
   1.758425,   0.123503, 196.037144
   1.758425,   0.123506, 196.041831
   1.758425,   0.123509, 196.046517
    1.75827,   0.123512, 196.051204
    1.75827,   0.123515, 196.055891
    1.75827,   0.123518, 196.060578
    1.75827,   0.123521, 196.065266
   1.758114,   0.123524, 196.069953
   1.758114,   0.123527,  196.07464
   1.758114,    0.12353, 196.079328
   1.758114,   0.123533, 196.084015
   1.757959,   0.123536, 196.088703
   1.757959,   0.123539, 196.093391
   1.757959,   0.123542, 196.098078
   1.757959,   0.123545, 196.102765
   1.757803,   0.123548, 196.107452
   1.757803,   0.123551,  196.11214
   1.757803,   0.123554, 196.116828
   1.757803,   0.123557, 196.121515
   1.757803,    0.12356, 196.126202
   1.757647,   0.123562, 196.130889
   1.757803,   0.123565, 196.135577
   1.757647,   0.123568, 196.140264
   1.757647,   0.123571, 196.144951
   1.757492,   0.123574, 196.149638
   1.757492,   0.123577, 196.154325
   1.757492,    0.12358, 196.159012
   1.757492,   0.123583, 196.163699
   1.757336,   0.123586, 196.168386
   1.757336,   0.123589, 196.173072
   1.757336,   0.123592, 196.177758
   1.757336,   0.123595, 196.182445
   1.757336,   0.123598, 196.187132
   1.757181,   0.123601, 196.191818
   1.757181,   0.123604, 196.196505
   1.757181,   0.123607, 196.201192
   1.757181,    0.12361, 196.205879
   1.757181,   0.123613, 196.210565
   1.757025,   0.123616, 196.215252
   1.757025,   0.123619,  196.21994
   1.757025,   0.123622, 196.224627
   1.757025,   0.123624, 196.229314
   1.757025,   0.123627, 196.234001
    1.75687,    0.12363, 196.238688
    1.75687,   0.123633, 196.243375
    1.75687,   0.123636, 196.248062
   1.756714,   0.123639, 196.252749
   1.756714,   0.123642, 196.257436
   1.756714,   0.123645, 196.262123
   1.756714,   0.123648, 196.266811
   1.756714,   0.123651, 196.271498
   1.756559,   0.123654, 196.276186
   1.756559,   0.123657, 196.280874
   1.756559,    0.12366, 196.285561
   1.756403,   0.123663, 196.290247
   1.756559,   0.123666, 196.294933
   1.756403,   0.123669,  196.29962
   1.756403,   0.123672, 196.304306
   1.756403,   0.123675, 196.308992
   1.756403,   0.123678, 196.313679
   1.756247,   0.123681, 196.318367
   1.756247,   0.123684, 196.323054
   1.756247,   0.123686, 196.327742
   1.756247,   0.123689, 196.332429
   1.756247,   0.123692, 196.337116
   1.756247,   0.123695, 196.341804
   1.756092,   0.123698, 196.346491
   1.756092,   0.123701, 196.351179
   1.756092,   0.123704, 196.355867
   1.756092,   0.123707, 196.360554
   1.755936,    0.12371, 196.365241
   1.755936,   0.123713, 196.369928
   1.755936,   0.123716, 196.374616
   1.755936,   0.123719, 196.379303
   1.755781,   0.123722,  196.38399
   1.755781,   0.123725, 196.388678
   1.755781,   0.123728, 196.393365
   1.755781,   0.123731, 196.398053
   1.755781,   0.123734, 196.402741
   1.755625,   0.123737, 196.407428
   1.755625,    0.12374, 196.412115
   1.755625,   0.123743, 196.416802
   1.755625,   0.123746,  196.42149
   1.755625,   0.123748, 196.426177
    1.75547,   0.123751, 196.430864
    1.75547,   0.123754, 196.435551
    1.75547,   0.123757, 196.440238
    1.75547,    0.12376, 196.444925
   1.755314,   0.123763, 196.449612
   1.755314,   0.123766, 196.454299
   1.755314,   0.123769, 196.458986
   1.755314,   0.123772, 196.463673
   1.755314,   0.123775,  196.46836
   1.755159,   0.123778, 196.473047
   1.755159,   0.123781, 196.477735
   1.755159,   0.123784, 196.482423
   1.755159,   0.123787,  196.48711
   1.755003,    0.12379, 196.491798
   1.755159,   0.123793, 196.496485
   1.755003,   0.123796, 196.501171
   1.754847,   0.123799, 196.505858
   1.755003,   0.123802, 196.510545
   1.754847,   0.123805, 196.515232
   1.754847,   0.123808, 196.519919
   1.754847,   0.123811, 196.524605
   1.754847,   0.123813, 196.529292
   1.754847,   0.123816, 196.533979
   1.754692,   0.123819, 196.538666
   1.754692,   0.123822, 196.543352
   1.754692,   0.123825, 196.548039
   1.754692,   0.123828, 196.552726
   1.754692,   0.123831, 196.557413
   1.754692,   0.123834,   196.5621
   1.754692,   0.123837, 196.566787
   1.754536,    0.12384, 196.571474
   1.754536,   0.123843, 196.576161
   1.754536,   0.123846, 196.580848
   1.754536,   0.123849, 196.585535
   1.754536,   0.123852, 196.590222
   1.754381,   0.123855, 196.594908
   1.754381,   0.123858, 196.599596
   1.754381,   0.123861, 196.604283
   1.754381,   0.123864,  196.60897
   1.754381,   0.123867, 196.613657
   1.754381,    0.12387, 196.618344
   1.754381,   0.123873, 196.623031
   1.754381,   0.123875, 196.627717
   1.754225,   0.123878, 196.632404
   1.754225,   0.123881, 196.637091
   1.754225,   0.123884, 196.641778
   1.754225,   0.123887, 196.646464
   1.754225,    0.12389, 196.651151
   1.754225,   0.123893, 196.655838
    1.75407,   0.123896, 196.660525
    1.75407,   0.123899, 196.665212
   1.753914,   0.123902,   196.6699
    1.75407,   0.123905, 196.674588
   1.753914,   0.123908, 196.679275
   1.753914,   0.123911, 196.683962
   1.753914,   0.123914, 196.688649
   1.753914,   0.123917, 196.693336
   1.753914,    0.12392, 196.698023
   1.753759,   0.123923, 196.702711
   1.753759,   0.123926, 196.707398
   1.753759,   0.123929, 196.712084
   1.753759,   0.123932,  196.71677
   1.753759,   0.123935, 196.721457
   1.753603,   0.123937, 196.726144
   1.753603,    0.12394, 196.730831
   1.753603,   0.123943, 196.735518
   1.753603,   0.123946, 196.740205
   1.753603,   0.123949, 196.744893
   1.753447,   0.123952,  196.74958
   1.753447,   0.123955, 196.754266
   1.753447,   0.123958, 196.758953
   1.753447,   0.123961, 196.763639
   1.753447,   0.123964, 196.768326
   1.753292,   0.123967, 196.773013
   1.753292,    0.12397, 196.777701
   1.753292,   0.123973, 196.782389
   1.753292,   0.123976, 196.787076
   1.753292,   0.123979, 196.791762
   1.753136,   0.123982, 196.796448
   1.753136,   0.123985, 196.801135
   1.753136,   0.123988, 196.805823
   1.753136,   0.123991,  196.81051
   1.753136,   0.123994, 196.815197
   1.753136,   0.123997, 196.819884
   1.752981,   0.123999, 196.824571
   1.752981,   0.124002, 196.829259
   1.752981,   0.124005, 196.833946
   1.752981,   0.124008, 196.838633
   1.752981,   0.124011, 196.843319
   1.752981,   0.124014, 196.848006
   1.752825,   0.124017, 196.852693
   1.752825,    0.12402,  196.85738
   1.752825,   0.124023, 196.862067
   1.752825,   0.124026, 196.866754
   1.752825,   0.124029,  196.87144
    1.75267,   0.124032, 196.876126
    1.75267,   0.124035, 196.880813
    1.75267,   0.124038, 196.885501
    1.75267,   0.124041, 196.890188
    1.75267,   0.124044, 196.894874
   1.752514,   0.124047,  196.89956
   1.752514,    0.12405, 196.904247
   1.752514,   0.124053, 196.908933
   1.752514,   0.124056, 196.913619
   1.752359,   0.124059, 196.918305
   1.752359,   0.124061, 196.922992
   1.752359,   0.124064, 196.927678
   1.752359,   0.124067, 196.932365
   1.752359,    0.12407, 196.937052
   1.752359,   0.124073, 196.941739
   1.752359,   0.124076, 196.946427
   1.752203,   0.124079, 196.951114
   1.752203,   0.124082, 196.955801
   1.752203,   0.124085, 196.960488
   1.752203,   0.124088, 196.965174
   1.752203,   0.124091,  196.96986
   1.752203,   0.124094, 196.974546
   1.752047,   0.124097, 196.979233
   1.752047,     0.1241, 196.983919
   1.752047,   0.124103, 196.988605
   1.752047,   0.124106, 196.993292
   1.751892,   0.124109, 196.997979
   1.751892,   0.124112, 197.002666
   1.751892,   0.124115, 197.007353
   1.751892,   0.124118, 197.012039
   1.751736,   0.124121, 197.016726
   1.751892,   0.124123, 197.021412
   1.751736,   0.124126, 197.026098
   1.751736,   0.124129, 197.030785
   1.751736,   0.124132, 197.035473
   1.751736,   0.124135,  197.04016
   1.751736,   0.124138, 197.044847
   1.751581,   0.124141, 197.049534
   1.751581,   0.124144,  197.05422
   1.751581,   0.124147, 197.058907
   1.751581,    0.12415, 197.063594
   1.751581,   0.124153,  197.06828
   1.751581,   0.124156, 197.072967
   1.751425,   0.124159, 197.077655
   1.751425,   0.124162, 197.082343
   1.751425,   0.124165,  197.08703
   1.751425,   0.124168, 197.091716
   1.751425,   0.124171, 197.096402
   1.751425,   0.124174, 197.101088
    1.75127,   0.124177, 197.105775
    1.75127,    0.12418, 197.110462
    1.75127,   0.124183, 197.115149
    1.75127,   0.124186, 197.119835
    1.75127,   0.124188, 197.124522
   1.751114,   0.124191, 197.129209
    1.75127,   0.124194, 197.133895
   1.751114,   0.124197, 197.138581
   1.751114,     0.1242, 197.143268
   1.751114,   0.124203, 197.147956
   1.751114,   0.124206, 197.152644
   1.751114,   0.124209, 197.157331
   1.751114,   0.124212, 197.162017
   1.751114,   0.124215, 197.166703
   1.750959,   0.124218,  197.17139
   1.750959,   0.124221, 197.176076
   1.750959,   0.124224, 197.180763
   1.750959,   0.124227,  197.18545
   1.750959,    0.12423, 197.190137
   1.750803,   0.124233, 197.194824
   1.750803,   0.124236,  197.19951
   1.750803,   0.124239, 197.204197
   1.750803,   0.124242, 197.208884
   1.750803,   0.124245, 197.213571
   1.750647,   0.124248, 197.218259
   1.750647,    0.12425, 197.222946
   1.750647,   0.124253, 197.227633
   1.750647,   0.124256, 197.232319
   1.750647,   0.124259, 197.237006
   1.750492,   0.124262, 197.241693
   1.750492,   0.124265,  197.24638
   1.750492,   0.124268, 197.251067
   1.750492,   0.124271, 197.255754
   1.750492,   0.124274,  197.26044
   1.750492,   0.124277, 197.265126
   1.750492,    0.12428, 197.269813
   1.750492,   0.124283, 197.274499
   1.750336,   0.124286, 197.279186
   1.750336,   0.124289, 197.283873
   1.750336,   0.124292, 197.288561
   1.750336,   0.124295, 197.293248
   1.750336,   0.124298, 197.297934
   1.750336,   0.124301, 197.302621
   1.750181,   0.124304, 197.307307
   1.750181,   0.124307, 197.311994
   1.750181,    0.12431, 197.316682
   1.750181,   0.124312, 197.321369
   1.750181,   0.124315, 197.326056
   1.750025,   0.124318, 197.330743
   1.750025,   0.124321, 197.335431
   1.750025,   0.124324, 197.340118
   1.750025,   0.124327, 197.344804
   1.750025,    0.12433,  197.34949
    1.74987,   0.124333, 197.354177
    1.74987,   0.124336, 197.358864
    1.74987,   0.124339, 197.363551
    1.74987,   0.124342, 197.368238
    1.74987,   0.124345, 197.372925
    1.74987,   0.124348, 197.377611
   1.749714,   0.124351, 197.382297
   1.749714,   0.124354, 197.386984
   1.749714,   0.124357, 197.391671
   1.749714,    0.12436, 197.396357
   1.749559,   0.124363, 197.401044
   1.749714,   0.124366, 197.405732
   1.749559,   0.124369,  197.41042
   1.749559,   0.124372, 197.415107
   1.749559,   0.124374, 197.419793
   1.749559,   0.124377,  197.42448
   1.749559,    0.12438, 197.429167
   1.749403,   0.124383, 197.433853
   1.749403,   0.124386, 197.438539
   1.749403,   0.124389, 197.443226
   1.749403,   0.124392, 197.447912
   1.749403,   0.124395, 197.452598
   1.749403,   0.124398, 197.457285
   1.749403,   0.124401, 197.461971
   1.749247,   0.124404, 197.466657
   1.749247,   0.124407, 197.471343
   1.749247,    0.12441,  197.47603
   1.749247,   0.124413, 197.480717
   1.749247,   0.124416, 197.485404
   1.749247,   0.124419, 197.490091
   1.749092,   0.124422, 197.494778
   1.749092,   0.124425, 197.499464
   1.749092,   0.124428,  197.50415
   1.749092,   0.124431, 197.508836
   1.749092,   0.124434, 197.513523
   1.749092,   0.124436,  197.51821
   1.749092,   0.124439, 197.522897
   1.748936,   0.124442, 197.527584
   1.748936,   0.124445, 197.532271
   1.748936,   0.124448, 197.536959
   1.748936,   0.124451, 197.541647
   1.748936,   0.124454, 197.546334
   1.748781,   0.124457,  197.55102
   1.748781,    0.12446, 197.555707
   1.748781,   0.124463, 197.560394
   1.748781,   0.124466, 197.565081
   1.748781,   0.124469, 197.569768
   1.748781,   0.124472, 197.574455
   1.748625,   0.124475, 197.579142
   1.748781,   0.124478, 197.583829
   1.748625,   0.124481, 197.588516
   1.748625,   0.124484, 197.593203
   1.748625,   0.124487,  197.59789
   1.748625,    0.12449, 197.602577
   1.748625,   0.124493, 197.607263
