cycle number,Ewe/V
3616,1.904980
3617,1.904520
3618,1.904060
3619,1.903700
3620,1.903320
3621,1.902920
3622,1.902610
3623,1.902250
3624,1.901870
3625,1.901470
3626,1.900970
3627,1.900800
3628,1.900660
3629,1.900170
3630,1.899940
3631,1.899710
3632,1.899270
3633,1.899100
3634,1.898770
3635,1.898410
3636,1.898300
3637,1.898010
3638,1.897650
3639,1.897340
3640,1.897150
3641,1.896900
3642,1.896670
3643,1.896480
3644,1.896310
3645,1.896140
3646,1.895850
3647,1.895870
3648,1.895550
3649,1.895430
3650,1.895340
3651,1.895050
3652,1.894970
3653,1.894650
3654,1.894670
3655,1.894550
3656,1.894460
3657,1.894270
3658,1.894270
3659,1.894110
3660,1.894000
3661,1.893830
3662,1.893620
3663,1.893470
3664,1.893270
3665,1.893240
3666,1.893180
3667,1.892870
3668,1.892840
3669,1.892700
3670,1.892630
3671,1.892400
3672,1.892490
3673,1.892150
3674,1.892090
3675,1.891770
3676,1.891920
3677,1.891630
3678,1.891520
3679,1.891250
3680,1.891120
3681,1.890890
3682,1.890660
3683,1.890430
3684,1.890280
3685,1.890200
3686,1.890030
3687,1.889950
3688,1.889820
3689,1.889650
3690,1.889340
3691,1.889380
3692,1.889170
3693,1.889110
3694,1.888830
3695,1.888750
3696,1.888670
3697,1.888480
3698,1.888290
3699,1.888160
3700,1.888020
3701,1.887890
3702,1.887790
3703,1.887570
3704,1.887390
3705,1.887260
3706,1.887110
3707,1.886920
3708,1.886650
3709,1.886480
3710,1.886480
3711,1.886340
3712,1.886130
3713,1.886150
3714,1.885890
3715,1.885770
3716,1.885540
3717,1.885560
3718,1.885480
3719,1.885310
3720,1.885180
3721,1.885010
3722,1.885010
3723,1.884890
3724,1.884510
3725,1.884550
3726,1.884260
3727,1.884240
3728,1.883960
3729,1.883800
3730,1.883560
3731,1.883310
3732,1.883000
3733,1.882450
3734,1.882350
3735,1.881860
3736,1.881460
3737,1.881280
3738,1.880790
3739,1.880460
3740,1.879850
3741,1.879490
3742,1.879140
3743,1.878650
3744,1.878250
3745,1.877920
3746,1.877480
3747,1.877200
3748,1.876910
3749,1.876490
3750,1.876170
3751,1.875670
3752,1.875250
3753,1.875080
3754,1.874540
3755,1.874310
3756,1.873780
3757,1.873610
3758,1.873260
3759,1.872810
3760,1.872580
3761,1.872100
3762,1.871950
3763,1.871470
3764,1.871160
3765,1.870880
3766,1.870380
3767,1.870210
3768,1.869660
3769,1.869480
3770,1.869010
3771,1.868600
3772,1.868490
3773,1.868090
3774,1.867840
3775,1.867340
3776,1.867170
3777,1.866870
3778,1.866330
3779,1.865930
3780,1.865680
3781,1.865030
3782,1.864770
3783,1.864370
3784,1.863930
3785,1.863370
3786,1.863140
3787,1.862720
3788,1.862340
3789,1.861900
3790,1.861430
3791,1.861160
3792,1.860720
3793,1.860300
3794,1.859970
3795,1.859590
3796,1.859310
3797,1.858870
3798,1.858500
3799,1.858260
3800,1.857840
3801,1.857530
3802,1.857240
3803,1.856790
3804,1.856460
3805,1.856170
3806,1.855980
3807,1.855510
3808,1.855180
3809,1.854970
3810,1.854630
3811,1.854360
3812,1.854020
3813,1.853790
3814,1.853580
3815,1.853040
3816,1.852950
3817,1.852580
3818,1.852360
3819,1.852010
3820,1.851630
3821,1.851400
3822,1.851130
3823,1.850850
3824,1.850560
3825,1.850290
3826,1.850140
3827,1.849870
3828,1.849700
3829,1.849280
3830,1.849070
3831,1.848650
3832,1.848500
3833,1.848250
3834,1.847890
3835,1.847730
3836,1.847220
3837,1.847100
3838,1.846860
3839,1.846510
3840,1.846260
3841,1.845810
3842,1.845540
3843,1.845210
3844,1.845020
3845,1.844580
3846,1.844220
3847,1.843650
3848,1.843740
3849,1.843100
3850,1.842810
3851,1.842370
3852,1.841970
3853,1.841620
3854,1.841130
3855,1.840840
3856,1.840590
3857,1.840360
3858,1.840060
3859,1.839750
3860,1.839450
3861,1.839050
3862,1.838670
3863,1.838590
3864,1.838250
3865,1.837900
3866,1.837620
3867,1.837420
3868,1.837060
3869,1.836700
3870,1.836410
3871,1.836370
3872,1.835950
3873,1.835740
3874,1.835510
3875,1.835270
3876,1.834960
3877,1.834790
3878,1.834350
3879,1.834080
3880,1.833990
3881,1.833610
3882,1.833450
3883,1.833090
3884,1.832980
3885,1.832590
3886,1.832360
3887,1.832120
3888,1.831660
3889,1.831490
3890,1.831370
3891,1.831010
3892,1.830860
3893,1.830470
3894,1.830320
3895,1.829960
3896,1.829600
3897,1.829500
3898,1.829370
3899,1.829000
3900,1.828720
3901,1.828430
3902,1.828300
3903,1.828050
3904,1.827780
3905,1.827510
3906,1.827360
3907,1.826940
3908,1.826750
3909,1.826480
3910,1.826180
3911,1.826020
3912,1.825700
3913,1.825450
3914,1.825220
3915,1.824880
3916,1.824670
3917,1.824270
3918,1.823960
3919,1.823680
3920,1.823260
3921,1.823140
3922,1.822970
3923,1.822440
3924,1.822340
3925,1.822070
3926,1.821860
3927,1.821610
3928,1.821290
3929,1.821060
3930,1.820530
3931,1.820260
3932,1.820090
3933,1.819570
3934,1.819420
3935,1.819130
3936,1.818750
3937,1.818440
3938,1.818160
3939,1.817810
3940,1.817490
3941,1.817180
3942,1.816880
3943,1.816540
3944,1.816210
3945,1.815790
3946,1.815580
3947,1.815180
3948,1.814890
3949,1.814570
3950,1.814130
3951,1.813880
3952,1.813520
3953,1.813160
3954,1.812930
3955,1.812390
3956,1.812110
3957,1.811720
3958,1.811380
3959,1.811090
3960,1.810900
3961,1.810460
3962,1.810230
3963,1.809870
3964,1.809740
3965,1.809370
3966,1.809010
3967,1.808690
3968,1.808290
3969,1.807920
3970,1.807540
3971,1.807140
3972,1.806760
3973,1.806510
3974,1.806170
3975,1.805800
3976,1.805350
3977,1.804890
3978,1.804450
3979,1.804240
3980,1.803610
3981,1.803400
3982,1.803000
3983,1.802670
3984,1.802390
3985,1.802180
3986,1.801580
3987,1.801430
3988,1.801070
3989,1.800840
3990,1.800460
3991,1.800020
3992,1.799830
3993,1.799520
3994,1.799180
3995,1.798950
3996,1.798530
3997,1.798190
3998,1.797920
3999,1.797570
4000,1.797230
4001,1.796790
4002,1.796410
4003,1.795970
4004,1.795590
4005,1.795320
4006,1.794880
4007,1.794560
4008,1.794210
4009,1.793760
4010,1.793530
4011,1.793130
4012,1.792880
4013,1.792530
4014,1.792210
4015,1.791690
4016,1.791450
4017,1.791240
4018,1.790780
4019,1.790530
4020,1.790090
4021,1.789650
4022,1.789270
4023,1.788850
4024,1.788350
4025,1.788030
4026,1.787590
4027,1.787090
4028,1.786650
4029,1.786420
4030,1.785950
4031,1.785660
4032,1.785390
4033,1.784900
4034,1.784630
4035,1.784210
4036,1.783860
4037,1.783440
4038,1.783010
4039,1.782590
4040,1.782360
4041,1.781880
4042,1.781380
4043,1.781130
4044,1.780560
4045,1.780330
4046,1.779660
4047,1.779340
4048,1.778750
4049,1.778420
4050,1.778140
4051,1.777720
4052,1.777330
4053,1.777070
4054,1.776570
4055,1.776170
4056,1.775690
4057,1.775430
4058,1.774890
4059,1.774320
4060,1.773880
4061,1.773400
4062,1.772960
4063,1.772370
4064,1.771970
4065,1.771570
4066,1.770900
4067,1.770630
4068,1.770210
4069,1.769540
4070,1.769330
4071,1.768800
4072,1.768250
4073,1.767840
4074,1.767370
4075,1.767060
4076,1.766510
4077,1.766010
4078,1.765730
4079,1.765080
4080,1.764690
4081,1.764030
4082,1.763510
4083,1.763110
4084,1.762460
4085,1.761940
4086,1.761350
4087,1.760930
4088,1.760380
4089,1.759900
4090,1.759540
4091,1.758790
4092,1.758300
4093,1.757760
4094,1.757170
4095,1.756600
4096,1.756100
4097,1.755620
4098,1.754780
4099,1.754360
4100,1.753750
4101,1.753430
4102,1.752700
4103,1.752130
4104,1.751440
4105,1.750660
4106,1.750200
4107,1.749500
4108,1.748920
4109,1.748310
4110,1.747810
4111,1.747050
4112,1.746290
4113,1.745770
4114,1.744950
4115,1.744170
4116,1.743540
4117,1.742790
4118,1.742030
4119,1.741550
4120,1.740880
4121,1.740120
4122,1.739360
4123,1.738670
4124,1.737580
4125,1.736640
4126,1.735630
4127,1.734750
4128,1.733910
4129,1.733090
4130,1.732060
4131,1.731240
4132,1.730400
4133,1.729520
4134,1.728700
4135,1.727800
4136,1.727000
4137,1.726160
4138,1.725280
4139,1.724500
4140,1.723510
4141,1.722550
4142,1.721810
4143,1.720850
4144,1.720240
4145,1.719250
4146,1.718410
4147,1.717720
4148,1.716980
4149,1.716060
4150,1.715280
4151,1.714040
4152,1.712760
4153,1.711690
4154,1.710810
4155,1.709910
4156,1.709130
4157,1.708290
4158,1.707470
4159,1.706550
4160,1.705600
4161,1.704510
4162,1.703420
4163,1.702330
4164,1.700980
4165,1.700020
4166,1.699140
4167,1.698130
4168,1.697330
4169,1.696600
4170,1.695690
4171,1.694920
4172,1.694060
4173,1.693170
4174,1.692330
4175,1.691330
4176,1.690510
4177,1.689630
4178,1.689100
4179,1.687920
4180,1.687290
4181,1.686310
4182,1.685360
4183,1.684380
4184,1.683200
4185,1.682360
4186,1.681290
4187,1.680370
4188,1.679360
4189,1.678390
4190,1.677380
4191,1.676310
4192,1.675240
4193,1.674210
4194,1.673160
4195,1.672070
4196,1.670500
4197,1.669280
4198,1.667920
4199,1.667120
4200,1.665840
4201,1.664660
4202,1.663380
4203,1.662140
4204,1.660960
4205,1.659770
4206,1.659080
4207,1.658300
4208,1.657610
4209,1.657000
4210,1.656320
4211,1.655690
4212,1.655070
4213,1.654480
4214,1.653950
4215,1.653410
4216,1.652820
4217,1.652130
4218,1.651350
4219,1.650760
4220,1.650300
4221,1.649770
4222,1.649100
4223,1.648370
4224,1.647700
4225,1.647150
4226,1.646580
4227,1.646120
4228,1.645760
4229,1.645510
4230,1.645130
4231,1.644970
4232,1.644460
4233,1.644290
4234,1.644060
4235,1.643940
4236,1.643710
4237,1.643500
4238,1.643390
4239,1.643410
4240,1.643390
4241,1.643140
4242,1.642640
4243,1.642030
4244,1.641270
4245,1.640540
4246,1.639130
4247,1.637790
4248,1.636210
4249,1.634890
4250,1.634090
4251,1.633440
4252,1.633230
4253,1.633350
4254,1.633480
4255,1.633920
4256,1.634570
4257,1.635220
4258,1.636250
4259,1.637490
4260,1.638670
4261,1.640330
4262,1.641980
4263,1.643640
4264,1.645410
4265,1.647110
4266,1.649170
4267,1.651560
4268,1.654100
4269,1.656490
4270,1.658970
4271,1.661530
4272,1.664450
4273,1.667660
4274,1.670770
4275,1.673670
4276,1.676540
4277,1.679610
4278,1.682610
4279,1.685680
4280,1.688930
4281,1.692380
4282,1.695520
4283,1.698690
4284,1.701650
4285,1.705020
4286,1.708330
4287,1.711840
4288,1.714920
4289,1.717760
4290,1.720620
4291,1.723720
4292,1.726600
4293,1.729430
4294,1.732080
4295,1.735380
4296,1.737660
4297,1.740430
4298,1.742980
4299,1.745600
4300,1.748200
4301,1.750220
4302,1.752760
4303,1.755660
4304,1.757970
4305,1.760280
4306,1.762480
4307,1.765550
4308,1.767940
4309,1.770290
4310,1.772390
4311,1.774550
4312,1.776880
4313,1.779110
4314,1.781080
4315,1.783230
4316,1.785300
4317,1.787280
4318,1.789420
4319,1.791430
4320,1.793280
4321,1.795260
4322,1.797020
4323,1.798930
4324,1.800900
4325,1.802440
4326,1.803860
4327,1.805350
4328,1.807030
4329,1.808690
4330,1.810160
4331,1.811880
4332,1.813690
4333,1.815100
4334,1.816880
4335,1.818620
4336,1.820300
4337,1.821820
4338,1.823490
4339,1.824990
4340,1.826690
4341,1.828200
4342,1.829520
4343,1.831030
4344,1.832330
4345,1.833970
4346,1.835270
4347,1.836550
4348,1.837960
4349,1.838970
4350,1.840380
4351,1.841340
4352,1.842500
4353,1.843630
4354,1.844510
4355,1.845290
4356,1.846020
4357,1.846380
4358,1.846490
4359,1.847140
4360,1.847540
4361,1.847830
4362,1.848140
4363,1.848710
4364,1.849070
4365,1.849340
4366,1.849660
4367,1.849910
4368,1.850560
4369,1.850690
4370,1.850980
4371,1.851170
4372,1.851380
4373,1.851650
4374,1.851670
4375,1.851710
4376,1.851840
4377,1.851590
4378,1.851780
4379,1.851610
4380,1.852110
4381,1.852240
4382,1.858240
4383,1.854860
4384,1.854780
4385,1.854720
4386,1.854740
4387,1.854700
4388,1.854550
4389,1.854590
4390,1.854840
4391,1.854740
4392,1.855220
4393,1.854910
4394,1.854930
4395,1.855050
4396,1.854690
4397,1.854650
4398,1.854570
4399,1.854510
4400,1.854570
4401,1.854490
4402,1.854460
4403,1.854460
4404,1.854420
4405,1.854400
4406,1.854280
4407,1.854230
4408,1.854340
4409,1.854420
4410,1.854360
4411,1.854530
4412,1.854270
4413,1.854340
4414,1.854440
4415,1.854270
4416,1.854280
4417,1.854320
4418,1.854110
4419,1.854190
4420,1.854210
4421,1.854190
4422,1.854280
4423,1.854670
4424,1.854420
4425,1.854590
4426,1.854650
4427,1.854630
4428,1.854780
4429,1.854630
4430,1.854550
4431,1.854510
4432,1.854570
4433,1.854650
4434,1.854670
4435,1.854720
4436,1.854760
4437,1.854930
4438,1.854840
4439,1.854930
4440,1.855010
4441,1.854840
4442,1.855010
4443,1.854900
4444,1.854860
4445,1.854910
4446,1.854800
4447,1.854930
4448,1.855090
4449,1.854930
4450,1.854910
4451,1.855030
4452,1.854950
4453,1.854820
4454,1.855090
4455,1.855260
4456,1.855090
4457,1.855120
4458,1.855010
4459,1.855110
4460,1.855240
4461,1.855120
4462,1.855350
4463,1.855450
4464,1.855370
4465,1.855370
4466,1.855620
4467,1.855430
4468,1.855410
4469,1.855300
4470,1.855450
4471,1.855540
4472,1.855620
4473,1.855740
4474,1.855790
4475,1.855580
4476,1.855700
4477,1.855510
4478,1.855470
4479,1.855530
4480,1.855680
4481,1.857380
4482,1.857300
4483,1.857210
4484,1.857450
4485,1.857300
4486,1.857340
4487,1.857430
4488,1.857470
4489,1.857400
4490,1.857700
4491,1.857870
4492,1.857760
4493,1.857840
4494,1.857800
4495,1.857870
4496,1.858080
4497,1.858180
4498,1.858050
4499,1.857930
4500,1.857930
4501,1.858060
4502,1.858100
4503,1.858120
4504,1.858180
4505,1.858330
4506,1.858470
4507,1.858430
4508,1.858430
4509,1.858620
4510,1.858750
4511,1.858620
4512,1.858710
4513,1.858960
4514,1.858890
4515,1.858870
4516,1.859120
4517,1.859000
4518,1.859130
4519,1.859100
4520,1.859100
4521,1.859230
4522,1.859150
4523,1.859190
4524,1.859330
4525,1.858770
4526,1.858390
4527,1.858310
4528,1.858350
4529,1.858450
4530,1.858470
4531,1.858390
4532,1.858480
4533,1.858310
4534,1.858430
4535,1.858330
4536,1.858270
4537,1.858160
4538,1.858200
4539,1.858220
4540,1.858310
4541,1.858180
4542,1.858050
4543,1.858180
4544,1.858010
4545,1.858220
4546,1.858080
4547,1.858080
4548,1.857700
4549,1.857510
4550,1.857550
4551,1.857640
4552,1.857420
4553,1.857610
4554,1.858100
4555,1.862000
4556,1.866710
4557,1.866520
4558,1.866430
4559,1.866370
4560,1.866370
4561,1.866220
4562,1.866280
4563,1.866260
4564,1.866030
4565,1.866080
4566,1.865800
4567,1.865760
4568,1.865700
4569,1.865720
4570,1.865650
4571,1.865680
4572,1.865780
4573,1.865650
4574,1.865630
4575,1.865530
4576,1.865650
4577,1.865570
4578,1.865280
4579,1.865230
4580,1.865150
4581,1.865090
4582,1.864980
4583,1.865230
4584,1.865090
4585,1.865130
4586,1.865110
4587,1.865030
4588,1.864960
4589,1.864540
4590,1.863490
4591,1.863600
4592,1.863600
4593,1.863300
4594,1.863390
4595,1.863300
4596,1.863510
4597,1.863200
4598,1.863090
4599,1.862880
4600,1.863010
4601,1.862690
4602,1.862630
4603,1.862460
4604,1.862380
4605,1.862420
4606,1.862250
4607,1.862320
4608,1.862040
4609,1.862000
4610,1.862020
4611,1.861390
4612,1.861440
4613,1.861290
4614,1.861180
4615,1.860970
4616,1.860870
4617,1.860760
4618,1.860530
4619,1.860240
4620,1.860090
4621,1.860050
4622,1.859920
4623,1.859690
4624,1.859460
4625,1.859550
4626,1.859550
4627,1.859330
4628,1.858870
4629,1.858910
4630,1.858410
4631,1.858080
4632,1.857970
4633,1.857990
4634,1.857950
4635,1.857680
4636,1.857450
4637,1.857110
4638,1.856860
4639,1.856790
4640,1.856480
4641,1.856380
4642,1.856060
4643,1.855740
4644,1.855220
4645,1.854700
4646,1.854090
4647,1.853670
4648,1.853480
4649,1.853370
4650,1.853100
4651,1.852640
4652,1.852580
4653,1.852220
4654,1.851340
4655,1.851060
4656,1.850850
4657,1.850220
4658,1.849820
4659,1.849470
4660,1.848820
4661,1.848460
4662,1.847870
4663,1.847240
4664,1.846780
4665,1.846380
4666,1.846090
4667,1.845520
4668,1.845200
4669,1.844660
4670,1.844240
4671,1.843800
4672,1.843340
4673,1.842940
4674,1.842520
4675,1.841870
4676,1.841720
4677,1.841010
4678,1.840400
4679,1.840420
4680,1.839730
4681,1.839490
4682,1.839120
4683,1.838470
4684,1.837960
4685,1.837580
4686,1.837310
4687,1.836870
4688,1.836510
4689,1.836070
4690,1.835670
4691,1.835250
4692,1.834980
4693,1.834640
4694,1.834240
4695,1.833830
4696,1.833640
4697,1.833300
4698,1.832770
4699,1.832570
4700,1.832570
4701,1.832400
4702,1.832270
4703,1.832060
4704,1.831700
4705,1.831620
4706,1.831310
4707,1.831070
4708,1.831080
4709,1.831330
4710,1.831220
4711,1.831450
4712,1.831450
4713,1.831350
4714,1.831450
4715,1.831290
4716,1.831490
4717,1.831640
4718,1.829630
4719,1.829080
4720,1.829100
4721,1.829180
4722,1.829390
4723,1.829460
4724,1.829330
4725,1.829520
4726,1.829810
4727,1.829900
4728,1.829840
4729,1.830190
4730,1.830110
4731,1.829960
4732,1.830240
4733,1.830050
4734,1.830050
4735,1.829420
4736,1.829270
4737,1.829180
4738,1.829420
4739,1.829330
4740,1.829540
4741,1.829540
4742,1.829630
4743,1.829790
4744,1.829650
4745,1.829960
4746,1.829960
4747,1.829840
4748,1.830050
